Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
18022005;08;21;1183;-200;79;896;456;673;205;1115;1140;69;488;04903
18022005;09;25;1187;-200;98;970;477;625;199;1174;1203;84;446;04922
18022005;10;20;1072;-200;74;874;342;715;153;1033;1000;108;371;04794
18022005;11;14;1011;-200;53;780;254;805;163;964;806;112;362;04818
18022005;12;13;997;-200;48;752;231;837;152;952;724;118;344;04758
18022005;13;14;989;-200;56;791;213;804;146;953;690;115;331;04479
18022005;14;16;1006;-200;66;837;208;775;146;971;757;109;326;04260
18022005;15;17;1016;-200;67;845;270;771;134;987;818;113;317;04249
18022005;16;18;1069;-200;84;918;276;724;164;1045;936;116;309;04223
18022005;17;24;1109;-200;103;989;375;664;141;1096;1133;111;322;04243
18022005;18;28;1182;-200;126;1071;395;617;204;1187;1298;97;360;04333
18022005;19;33;1253;-200;160;1179;421;573;210;1268;1387;85;390;04336
18022005;20;48;1288;-200;176;1228;632;549;250;1333;1502;83;403;04411
18022005;21;28;1153;-200;101;981;424;666;202;1097;1273;80;413;04448
18022005;22;24;1161;-200;98;969;369;677;190;1111;1271;70;442;04446
18022005;23;29;1271;-200;115;1031;484;618;236;1138;1464;54;518;04698
19022005;00;27;1156;-200;82;909;456;684;250;1023;1384;41;550;04558
19022005;01;21;1106;-200;68;850;373;727;219;997;1281;31;578;04462
19022005;02;15;1008;-200;43;726;228;834;156;913;1083;31;567;04388
19022005;03;12;966;-200;39;703;-200;865;-200;903;989;22;596;04333
19022005;04;09;931;-200;26;627;117;948;98;860;911;23;589;04317
19022005;05;08;922;-200;24;611;108;962;89;867;893;19;600;04276
19022005;06;08;911;-200;23;606;126;950;104;866;894;19;603;04293
19022005;07;11;993;-200;45;736;235;819;148;941;1018;09;646;04294
19022005;08;19;1100;-200;85;919;339;678;194;1072;1191;06;650;04231
19022005;09;25;1141;-200;90;940;399;651;231;1099;1285;21;599;04338
19022005;10;22;1085;-200;57;800;346;750;200;983;1219;31;572;04402
19022005;11;21;1153;-200;69;853;407;696;217;1027;1370;42;540;04483
19022005;12;23;1122;-200;64;831;393;722;210;982;1317;74;438;04538
19022005;13;12;992;-200;35;685;166;890;126;902;818;112;345;04586
19022005;14;12;1018;-200;37;693;157;868;118;937;683;138;324;05084
19022005;15;11;981;-200;29;649;141;924;114;901;573;124;349;05002
19022005;16;11;988;-200;34;679;144;905;117;911;595;128;319;04684
19022005;17;14;1059;-200;53;777;191;797;140;969;774;135;291;04486
19022005;18;17;1110;-200;73;870;255;708;168;1057;1059;116;333;04540
19022005;19;25;1204;-200;100;979;379;639;202;1147;1326;109;349;04568
19022005;20;27;1275;-200;123;1061;427;593;211;1203;1494;104;373;04708
19022005;21;31;1297;-200;118;1044;509;600;231;1185;1559;97;397;04792
19022005;22;28;1277;-200;104;991;459;609;214;1141;1575;91;419;04857
19022005;23;19;1207;-200;77;888;293;664;181;1062;1447;93;419;04927
20022005;00;19;1222;-200;75;880;269;684;173;1083;1367;94;447;05279
20022005;01;17;1141;-200;61;816;244;745;169;1026;1230;85;458;05108
20022005;02;22;1228;-200;83;913;293;643;174;1124;1396;78;500;05300
20022005;03;16;1120;-200;51;770;-200;756;-200;1012;1191;77;497;05242
20022005;04;15;1067;-200;49;758;177;775;130;993;1009;82;469;05099
20022005;05;08;947;-200;19;580;81;978;72;894;572;84;486;05375
20022005;06;05;918;-200;10;501;42;1148;40;881;420;80;547;05883
20022005;07;05;920;-200;11;506;61;1142;56;905;453;78;557;05914
20022005;08;07;941;-200;15;541;101;1065;81;919;520;80;538;05796
20022005;09;07;949;-200;16;552;98;1035;81;919;531;88;507;05752
20022005;10;09;990;-200;23;604;114;944;88;947;579;101;476;05870
20022005;11;10;996;-200;25;620;118;928;94;946;570;106;458;05838
20022005;12;11;1023;-200;25;623;120;916;97;976;571;91;562;06515
20022005;13;11;1037;-200;28;636;151;891;112;1024;582;79;665;07124
20022005;14;10;1017;-200;24;613;131;919;104;1007;551;80;650;06991
20022005;15;11;1042;-200;33;671;145;861;107;1038;634;84;610;06721
20022005;16;13;1037;-200;32;665;156;854;114;1013;633;86;573;06429
20022005;17;12;1009;-200;28;640;151;915;115;996;613;84;563;06227
20022005;18;13;1033;-200;34;675;173;853;127;1006;702;80;577;06222
20022005;19;11;1016;-200;29;647;154;906;119;997;649;71;626;06341
20022005;20;15;1076;-200;46;745;221;801;149;1040;841;74;593;06123
20022005;21;14;1029;-200;38;699;193;851;140;1001;795;77;569;05994
20022005;22;11;984;-200;31;661;130;898;105;965;638;77;544;05753
20022005;23;13;1003;-200;37;694;156;876;116;976;663;77;530;05572
21022005;00;14;1009;-200;33;671;148;877;112;1010;610;67;628;06188
21022005;01;11;946;-200;21;588;93;1005;80;948;480;66;619;06056
21022005;02;08;910;-200;12;518;66;1130;59;936;404;57;703;06498
21022005;03;06;886;-200;07;464;-200;1273;-200;919;357;45;792;06751
21022005;04;-2000;879;-200;05;447;38;1317;36;910;348;40;815;06712
21022005;05;05;907;-200;10;502;50;1129;49;947;399;39;815;06653
21022005;06;06;949;-200;21;589;77;987;63;1001;464;33;843;06617
21022005;07;12;1054;-200;55;786;183;766;123;1129;699;42;809;06742
21022005;08;22;1214;-200;109;1010;256;609;164;1282;1006;51;750;06646
21022005;09;29;1253;-200;133;1095;355;566;218;1375;1206;46;776;06651
21022005;10;29;1197;-200;96;964;491;614;254;1260;1122;38;843;06811
21022005;11;20;1156;-200;70;859;387;684;210;1196;1069;62;774;07383
21022005;12;17;1132;-200;66;837;384;694;208;1199;1062;77;676;07133
21022005;13;22;1207;-200;93;950;368;623;204;1303;1162;81;648;07039
21022005;14;18;1127;-200;79;896;258;664;172;1227;1010;81;640;06942
21022005;15;16;1112;-200;69;851;231;694;157;1184;931;69;713;07118
21022005;16;19;1186;-200;86;925;290;641;181;1272;1025;70;737;07425
21022005;17;22;1192;-200;100;976;335;618;194;1290;1110;73;700;07195
21022005;18;22;1177;-200;88;931;293;656;193;1281;979;58;778;07223
21022005;19;49;1478;-200;202;1301;526;469;252;1682;1409;54;809;07293
21022005;20;63;1486;-200;197;1289;607;466;283;1633;1438;55;798;07261
21022005;21;27;1118;-200;71;863;326;680;208;1194;1083;56;740;06808
21022005;22;14;1019;-200;44;730;188;811;143;1082;916;56;719;06604
21022005;23;12;961;-200;29;643;163;914;124;1046;825;64;707;06848
22022005;00;08;931;-200;21;591;102;1015;89;1015;704;63;701;06733
22022005;01;08;938;-200;21;592;95;992;85;1032;668;44;805;06825
22022005;02;07;888;-200;11;511;71;1112;66;963;512;39;831;06787
22022005;03;04;844;-200;06;454;-200;1327;-200;908;385;25;866;06407
22022005;04;04;851;-200;05;440;46;1349;46;918;377;34;854;06736
22022005;05;05;905;-200;10;503;62;1152;60;956;467;33;845;06608
22022005;06;09;987;-200;26;628;170;929;117;1035;691;34;845;06640
22022005;07;15;1124;-200;67;842;313;690;178;1180;981;34;845;06677
22022005;08;38;1408;-200;167;1200;687;490;295;1523;1369;41;827;06820
22022005;09;54;1501;-200;240;1403;757;418;243;1789;1589;46;803;06889
22022005;10;35;1266;-200;150;1149;559;528;255;1435;1370;61;740;07025
22022005;11;17;1082;-200;69;855;286;725;201;1140;1005;91;584;06787
22022005;12;20;1123;-200;91;942;324;653;208;1225;1105;114;489;06580
22022005;13;21;1174;-200;100;979;316;611;212;1282;1142;83;644;07072
22022005;14;30;1209;-200;129;1082;407;573;238;1355;1105;65;710;06903
22022005;15;21;1120;-200;90;940;305;657;201;1245;917;66;711;06973
22022005;16;25;1174;-200;109;1010;360;613;218;1305;1050;74;693;07165
22022005;17;22;1068;-200;79;896;339;702;222;1177;848;64;706;06834
22022005;18;24;1146;-200;102;985;304;650;206;1236;952;58;725;06718
22022005;19;36;1204;-200;132;1089;397;601;251;1335;1059;56;716;06556
22022005;20;26;1062;-200;81;903;270;717;190;1141;720;42;778;06491
22022005;21;27;1122;-200;85;919;339;680;218;1201;981;43;795;06648
22022005;22;14;940;-200;36;686;190;903;150;1005;648;45;755;06429
22022005;23;09;935;-200;26;628;126;995;111;986;611;44;771;06523
23022005;00;15;1011;-200;43;725;189;852;142;1050;773;42;782;06506
23022005;01;11;952;-200;32;665;146;907;119;1007;703;40;793;06517
23022005;02;08;899;-200;18;572;98;1063;87;951;560;39;787;06430
23022005;03;06;880;-200;14;533;-200;1161;-200;948;499;35;806;06403
23022005;04;06;882;-200;12;516;75;1132;70;959;575;32;828;06426
23022005;05;06;844;-200;07;466;77;1261;68;894;478;41;760;06304
23022005;06;06;860;-200;10;497;72;1251;66;912;442;42;759;06311
23022005;07;07;917;-200;22;597;152;1084;117;994;602;45;763;06480
23022005;08;17;1126;-200;77;886;337;719;197;1208;936;44;791;06687
23022005;09;19;1033;-200;62;820;360;740;198;1114;870;43;798;06706
23022005;10;14;944;-200;38;697;243;881;167;1022;688;31;830;06419
23022005;11;13;955;-200;36;687;277;895;180;1004;706;28;839;06326
23022005;12;12;992;-200;37;694;266;900;169;1020;756;39;795;06482
23022005;13;19;1090;-200;83;910;317;701;210;1192;974;51;745;06621
23022005;14;25;1151;-200;101;983;375;629;232;1244;1121;57;725;06686
23022005;15;23;1148;-200;99;975;349;638;223;1243;1064;56;746;06826
23022005;16;23;1140;-200;92;946;377;653;224;1231;1076;54;759;06875
23022005;17;25;1160;-200;103;990;403;632;238;1254;1090;49;782;06826
23022005;18;28;1167;-200;114;1027;422;610;249;1289;1119;48;790;06845
23022005;19;27;1194;-200;117;1038;388;605;223;1317;1181;48;786;06826
23022005;20;31;1224;-200;126;1071;431;590;244;1331;1240;46;782;06686
23022005;21;29;1209;-200;114;1028;425;619;243;1264;1254;42;797;06647
23022005;22;26;1145;-200;96;962;391;657;226;1212;1192;43;789;06621
23022005;23;15;1016;-200;46;744;231;825;167;1053;1020;42;779;06479
24022005;00;16;1018;-200;47;750;248;831;172;1051;916;32;830;06450
24022005;01;11;937;-200;26;625;142;977;120;983;798;51;745;06626
24022005;02;09;949;-200;29;647;117;956;100;1023;762;40;808;06666
24022005;03;07;895;-200;15;545;-200;1080;-200;964;685;43;810;06770
24022005;04;-2000;884;-200;13;528;96;1148;86;960;619;29;853;06503
24022005;05;06;883;-200;12;518;87;1135;81;962;606;33;845;06612
24022005;06;08;968;-200;30;652;197;937;131;1051;788;36;844;06724
24022005;07;15;1071;-200;55;787;290;755;170;1146;947;38;838;06771
24022005;08;31;1310;-200;129;1082;621;555;267;1400;1254;41;825;06819
24022005;09;38;1332;-200;145;1132;645;522;269;1439;1352;39;839;06847
24022005;10;27;1178;-200;90;939;573;640;244;1228;1165;41;839;06967
24022005;11;18;1093;-200;65;836;414;728;232;1142;1025;46;820;06997
24022005;12;14;1060;-200;54;784;314;770;196;1117;941;55;795;07238
24022005;13;17;1121;-200;74;873;317;697;195;1206;1000;67;762;07519
24022005;14;19;1118;-200;77;888;290;685;189;1223;962;79;690;07394
24022005;15;22;1205;-200;107;1002;385;612;212;1299;1214;85;663;07387
24022005;16;30;1274;-200;133;1094;507;537;267;1364;1428;76;708;07399
24022005;17;30;1301;-200;132;1092;534;525;262;1388;1484;72;724;07372
24022005;18;39;1405;-200;175;1224;601;468;270;1503;1658;67;742;07326
24022005;19;40;1375;-200;177;1230;583;473;260;1522;1632;61;758;07184
24022005;20;39;1367;-200;175;1225;551;485;265;1492;1628;63;749;07187
24022005;21;35;1324;-200;141;1121;547;531;262;1399;1481;60;780;07345
24022005;22;24;1170;-200;84;917;385;652;227;1218;1205;56;812;07443
24022005;23;21;1169;-200;79;895;318;681;192;1201;1106;55;815;07393
25022005;00;25;1181;-200;81;905;356;657;202;1215;1106;53;841;07530
25022005;01;21;1146;-200;71;860;326;692;189;1181;1092;52;839;07487
25022005;02;15;1059;-200;52;773;233;767;157;1127;984;51;835;07416
25022005;03;11;1010;-200;34;679;-200;854;-200;1046;889;50;829;07300
25022005;04;10;1007;-200;34;677;116;863;97;1053;848;50;825;07265
25022005;05;08;932;-200;21;595;120;991;100;1025;771;50;828;07273
25022005;06;10;998;-200;41;717;228;872;146;1095;895;52;807;07219
25022005;07;14;1072;-200;61;819;303;751;175;1161;1003;53;802;07179
25022005;08;36;1424;-200;187;1260;-200;494;-200;1568;1442;57;797;07340
25022005;09;58;1527;-200;279;1502;-200;411;-200;1868;1727;62;768;07355
25022005;10;42;1364;-200;178;1234;529;504;190;1533;1606;83;674;07384
25022005;11;33;1190;-200;118;1044;615;615;166;1324;1354;108;521;06746
25022005;12;17;1021;-200;66;839;298;771;153;1084;914;130;403;06028
25022005;13;21;1051;-200;84;914;317;707;167;1122;913;109;448;05849
25022005;14;22;1021;-200;76;882;305;727;137;1097;847;115;421;05706
25022005;15;18;1016;-200;67;842;253;762;140;1067;778;125;385;05568
25022005;16;20;1040;-200;79;893;296;723;150;1104;835;126;385;05586
25022005;17;23;1089;-200;84;916;293;710;152;1124;903;123;384;05488
25022005;18;28;1148;-200;121;1054;353;631;177;1233;1157;102;431;05366
25022005;19;34;1162;-200;126;1070;399;625;189;1229;1237;86;482;05385
25022005;20;40;1197;-200;136;1102;454;609;195;1309;1253;78;508;05384
25022005;21;23;1059;-200;81;905;356;735;179;1098;1130;73;528;05404
25022005;22;27;1207;-200;112;1023;473;629;188;1233;1373;62;624;05958
25022005;23;27;1188;-200;101;983;482;648;170;1193;1338;51;682;06033
26022005;00;28;1153;-200;88;933;443;687;161;1133;1268;47;690;05936
26022005;01;21;1061;-200;68;849;373;757;145;1063;1125;40;698;05756
26022005;02;19;1028;-200;64;831;320;771;136;1063;1054;34;713;05626
26022005;03;21;1082;-200;67;843;-200;729;-200;1061;1090;28;740;05591
26022005;04;17;1037;-200;52;771;233;784;122;1004;1029;23;751;05514
26022005;05;13;942;-200;36;688;161;897;115;947;882;38;662;05359
26022005;06;09;904;-200;27;633;137;993;103;897;717;46;605;05173
26022005;07;10;855;-200;19;578;144;1121;108;855;599;57;543;05022
26022005;08;10;914;-200;39;705;182;966;124;926;687;62;513;04880
26022005;09;15;933;-200;41;714;227;899;133;927;706;67;495;04892
26022005;10;15;942;-200;37;696;203;920;124;912;682;88;450;05114
26022005;11;14;943;-200;36;688;179;924;116;909;629;96;435;05202
26022005;12;24;959;-200;41;717;171;892;113;939;664;98;433;05238
26022005;13;28;971;-200;45;739;181;868;117;972;664;99;435;05300
26022005;14;29;954;-200;45;735;175;863;118;953;630;98;441;05332
26022005;15;26;929;-200;29;645;148;962;108;906;524;97;451;05417
26022005;16;25;933;-200;31;660;132;955;98;911;488;90;473;05420
26022005;17;27;967;-200;39;704;162;888;117;961;609;74;560;05797
26022005;18;28;987;-200;42;723;185;863;126;974;684;64;617;05956
26022005;19;30;1003;-200;52;772;234;821;142;1008;788;68;580;05758
26022005;20;37;1138;-200;102;986;275;663;157;1188;1030;73;567;05806
26022005;21;35;1087;-200;81;903;272;713;161;1106;1026;72;567;05790
26022005;22;38;1129;-200;85;920;331;689;169;1139;1182;67;591;05848
26022005;23;43;1191;-200;107;1005;347;637;166;1224;1284;59;621;05808
27022005;00;48;1256;-200;115;1032;488;612;189;1230;1371;63;604;05811
27022005;01;42;1171;-200;95;960;404;679;184;1121;1234;55;602;05458
27022005;02;33;1016;-200;53;780;255;798;145;1004;1060;46;644;05525
27022005;03;30;1035;-200;58;805;-200;790;-200;1022;1038;35;688;05458
27022005;04;-2000;980;-200;46;744;174;840;119;979;970;28;709;05383
27022005;05;10;901;-200;27;631;108;988;87;915;751;37;659;05295
27022005;06;09;914;-200;31;655;107;949;77;949;742;16;743;05168
27022005;07;11;940;-200;32;665;188;900;112;955;879;14;763;05261
27022005;08;11;935;-200;36;689;225;894;118;949;871;25;695;05172
27022005;09;12;970;-200;37;691;208;891;124;956;890;37;648;05208
27022005;10;17;1064;-200;64;830;270;739;144;1053;1059;78;499;05307
27022005;11;16;1023;-200;52;776;202;817;128;972;808;112;371;04936
27022005;12;14;955;-200;39;706;168;888;120;884;616;126;306;04460
27022005;13;18;943;-200;41;714;191;898;131;868;609;103;329;04131
27022005;14;11;895;-200;25;622;149;1012;115;804;471;100;355;04346
27022005;15;09;890;-200;22;601;101;1053;82;803;391;88;400;04538
27022005;16;11;904;-200;23;608;134;1033;100;807;398;83;403;04431
27022005;17;11;888;-200;24;611;150;1035;111;791;419;79;389;04141
27022005;18;12;905;-200;29;648;188;1007;132;822;509;68;410;04072
27022005;19;16;974;-200;49;757;254;886;155;884;723;60;420;03962
27022005;20;26;1048;-200;68;847;324;801;181;955;888;55;435;03963
27022005;21;15;895;-200;31;660;238;975;155;826;596;46;468;04001
27022005;22;10;875;-200;21;594;128;1079;105;793;451;45;480;04085
27022005;23;13;943;-200;39;703;169;950;119;870;581;43;486;04069
28022005;00;16;947;-200;38;697;215;913;150;878;698;40;500;04115
28022005;01;10;865;-200;18;566;111;1119;94;797;423;40;529;04338
28022005;02;06;823;-200;10;503;60;1268;56;755;332;40;510;04200
28022005;03;04;798;-200;06;452;-200;1435;-200;699;280;39;481;03930
28022005;04;03;781;-200;04;425;29;1609;28;667;261;38;480;03879
28022005;05;03;781;-200;03;409;25;1664;25;669;252;36;503;04022
28022005;06;03;779;-200;02;402;34;1665;31;684;257;28;526;03972
28022005;07;04;817;-200;07;462;89;1378;66;732;308;25;527;03908
28022005;08;10;893;-200;26;629;212;1015;111;837;456;27;505;03804
28022005;09;12;883;-200;31;659;216;943;122;842;527;27;494;03714
28022005;10;10;839;-200;23;608;191;1040;115;780;475;33;452;03540
28022005;11;09;809;-200;20;587;200;1084;123;744;434;31;433;03354
28022005;12;08;805;-200;20;584;164;1137;119;726;385;37;388;03123
28022005;13;11;840;-200;31;661;185;1016;125;757;435;40;368;03016
28022005;14;10;812;-200;29;646;156;1045;110;731;421;37;350;02823
28022005;15;08;782;-200;21;594;155;1134;111;673;371;34;324;02563
28022005;16;09;799;-200;25;617;158;1099;114;699;382;33;331;02592
28022005;17;09;812;-200;28;640;166;1093;114;716;408;26;351;02618
28022005;18;20;922;-200;67;842;268;849;140;858;676;21;366;02634
28022005;19;24;938;-200;81;903;309;790;141;885;798;16;379;02645
28022005;20;25;939;-200;74;872;297;814;142;870;793;14;380;02615
28022005;21;16;827;-200;36;687;225;1015;123;727;573;10;366;02456
28022005;22;09;776;-200;19;580;122;1183;90;655;402;11;354;02382
28022005;23;07;755;-200;14;538;100;1285;79;621;343;10;343;02292
01032005;00;06;766;-200;12;515;86;1327;69;642;322;10;374;02487
01032005;01;06;762;-200;09;487;71;1364;60;640;307;07;412;02693
01032005;02;04;736;-200;06;453;39;1498;37;602;268;02;406;02566
01032005;03;02;715;-200;02;387;-200;1791;-200;559;227;01;400;02499
01032005;04;02;716;-200;02;390;29;1804;27;551;221;-01;375;02326
01032005;05;02;731;-200;03;408;32;1727;30;561;225;-03;384;02347
01032005;06;02;735;-200;03;407;37;1677;33;579;232;-06;401;02404
01032005;07;05;779;-200;10;500;134;1361;84;652;313;-06;414;02478
01032005;08;15;915;-200;52;774;358;911;147;839;629;-02;402;02478
01032005;09;19;905;-200;61;818;354;853;143;840;790;06;368;02388
01032005;10;14;835;-200;36;688;284;988;122;720;630;28;303;02294
01032005;11;09;798;-200;23;609;213;1122;109;660;472;31;291;02240
01032005;12;07;783;-200;19;580;174;1181;95;647;378;33;292;02288
01032005;13;08;807;-200;26;623;157;1097;94;684;384;31;310;02386
01032005;14;10;827;-200;31;660;178;1030;102;709;426;32;308;02399
01032005;15;09;822;-200;27;632;187;1074;107;701;442;33;315;02464
01032005;16;10;830;-200;30;655;198;1045;113;710;467;41;286;02363
01032005;17;09;833;-200;30;653;186;1073;110;708;448;39;292;02378
01032005;18;14;882;-200;50;766;203;922;116;815;582;19;350;02494
01032005;19;21;967;-200;75;880;313;815;148;887;892;18;354;02497
01032005;20;28;1009;-200;95;958;342;751;156;935;1006;14;365;02503
01032005;21;22;911;-200;53;777;310;913;159;796;852;08;363;02388
01032005;22;10;808;-200;24;613;165;1137;116;672;543;06;341;02210
01032005;23;11;812;-200;25;621;152;1143;110;669;529;03;319;02031
02032005;00;09;790;-200;22;597;141;1184;102;637;465;02;302;01910
02032005;01;08;765;-200;15;544;122;1253;93;601;405;00;297;01847
02032005;02;06;761;-200;13;525;79;1307;67;605;332;-01;319;01975
02032005;03;05;788;-200;09;486;-200;1294;-200;650;420;-11;414;02379
02032005;04;-2000;790;-200;07;471;81;1302;75;669;532;-14;449;02536
02032005;05;04;804;-200;09;489;77;1262;73;698;630;-13;463;02635
02032005;06;05;831;-200;14;537;124;1158;96;722;768;-12;472;02700
02032005;07;07;881;-200;35;680;159;1023;110;813;866;-13;475;02702
02032005;08;24;1099;-200;110;1013;396;690;150;1056;1254;-19;514;02801
02032005;09;28;1100;-200;124;1065;479;669;169;1072;1347;-05;459;02763
02032005;10;20;1042;-200;83;910;438;774;181;922;1216;46;325;02783
02032005;11;22;1026;-200;89;935;466;747;187;942;1151;75;243;02528
02032005;12;14;905;-200;57;796;288;900;146;767;699;96;188;02246
02032005;13;12;891;-200;55;790;205;927;131;764;584;93;184;02157
02032005;14;19;968;-200;90;938;311;790;161;897;836;97;186;02244
02032005;15;13;909;-200;63;826;246;898;143;802;626;101;167;02062
02032005;16;20;938;-200;91;945;356;804;176;855;878;118;135;01862
02032005;17;20;971;-200;84;917;397;802;178;885;952;116;153;02086
02032005;18;34;1148;-200;175;1226;579;624;207;1126;1460;91;192;02225
02032005;19;51;1299;-200;233;1384;819;523;240;1325;1855;72;256;02611
02032005;20;53;1315;-200;190;1269;754;551;236;1282;1860;61;340;03237
02032005;21;28;1180;-200;111;1020;473;656;199;1054;1629;51;364;03230
